transfer_id,sender_id,receiver_id,amount,ccy,created_at,state,transfer_type,reference_note
TRF-02575,CUST-1171,CUST-1101,19837.32,SAR,1739777500000,COMPLETED,internal,Gas split
TRF-02576,CUST-1142,CUST-1100,23459.78,SAR,1748164736000,COMPLETED,internal,Parking fee
TRF-02577,CUST-1039,EXT-5099,47234.66,SAR,1747439607000,COMPLETED,local_bank,Lunch money
TRF-02578,CUST-1156,CUST-1132,14206.25,USD,1750548062000,FAILED,internal,Charity donation
TRF-02579,CUST-1073,EXT-5011,21661.03,SAR,1739701252000,COMPLETED,local_bank,Gas split
TRF-02580,CUST-1167,EXT-5029,11444.61,USD,1737276525000,COMPLETED,international,Furniture split
TRF-02581,CUST-1177,CUST-1100,38432.49,SAR,1742922319000,COMPLETED,internal,Grocery share
TRF-02582,CUST-1037,EXT-5036,15914.51,SAR,1736896576000,COMPLETED,local_bank,Grocery share
TRF-02583,CUST-1001,EXT-5082,30769.92,SAR,1751221753000,COMPLETED,local_bank,Gift money
TRF-02584,CUST-1042,EXT-5046,41878.36,SAR,1746313119000,COMPLETED,local_bank,Medical bill
TRF-02585,CUST-1080,EXT-5055,19138.66,SAR,1748666670000,COMPLETED,local_bank,Uber share
TRF-02586,CUST-1012,EXT-5085,43316.59,EUR,1750627470000,COMPLETED,international,Lunch money
TRF-02587,CUST-1108,EXT-5003,22115.46,SAR,1745954562000,FAILED,local_bank,Birthday gift
TRF-02588,CUST-1052,EXT-5082,45451.62,SAR,1747742552000,COMPLETED,local_bank,Parking fee
TRF-02589,CUST-1035,CUST-1072,1205.04,SAR,1742206413000,FAILED,internal,Charity donation
TRF-02590,CUST-1140,EXT-5037,23537.21,SAR,1739387629000,COMPLETED,local_bank,Internet bill
TRF-02591,CUST-1020,EXT-5045,8893.22,SAR,1747142583000,COMPLETED,local_bank,Gift money
TRF-02592,CUST-1055,EXT-5068,13311.18,GBP,1739947904000,COMPLETED,international,Eid gift
TRF-02593,CUST-1020,CUST-1165,34353.97,AED,1748361527000,COMPLETED,internal,Business invoice
TRF-02594,CUST-1133,CUST-1007,33064.55,SAR,1736110796000,COMPLETED,internal,Cleaning service
TRF-02595,CUST-1192,CUST-1109,4723.35,SAR,1744756999000,COMPLETED,internal,School tuition
TRF-02596,CUST-1057,EXT-5026,24985.80,SAR,1737034290000,COMPLETED,local_bank,Eid gift
TRF-02597,CUST-1148,EXT-5041,8543.52,USD,1751098910000,COMPLETED,international,Furniture split
TRF-02598,CUST-1043,CUST-1193,8896.88,SAR,1735779482000,COMPLETED,internal,Medical bill
TRF-02599,CUST-1172,EXT-5010,32682.24,SAR,1736480301000,COMPLETED,local_bank,Investment transfer
TRF-02600,CUST-1175,CUST-1036,22029.97,SAR,1742267054000,COMPLETED,internal,Rent share
TRF-02601,CUST-1031,CUST-1107,8320.57,SAR,1736445545000,COMPLETED,internal,Grocery share
TRF-02602,CUST-1015,EXT-5095,35625.65,SAR,1740355818000,PROCESSING,local_bank,Internet bill
TRF-02603,CUST-1154,CUST-1060,14774.36,USD,1736591338000,COMPLETED,internal,Movie tickets
TRF-02604,CUST-1177,EXT-5022,24322.33,EUR,1745751070000,COMPLETED,international,Movie tickets
TRF-02605,CUST-1039,CUST-1144,48014.54,SAR,1740643218000,COMPLETED,internal,Grocery share
TRF-02606,CUST-1174,CUST-1124,17745.46,SAR,1739213780000,COMPLETED,internal,Investment transfer
TRF-02607,CUST-1152,CUST-1040,28111.49,USD,1741661169000,PROCESSING,internal,Medical bill
TRF-02608,CUST-1005,CUST-1058,26141.62,GBP,1746425709000,COMPLETED,internal,Movie tickets
TRF-02609,CUST-1025,CUST-1143,12297.14,SAR,1737830582000,COMPLETED,internal,Cleaning service
TRF-02610,CUST-1012,EXT-5041,16641.67,USD,1736642495000,PROCESSING,local_bank,Movie tickets
TRF-02611,CUST-1070,EXT-5066,16735.65,USD,1736147661000,COMPLETED,international,Dinner split
TRF-02612,CUST-1143,CUST-1055,8528.07,SAR,1736678192000,FAILED,internal,Salary advance
TRF-02613,CUST-1124,CUST-1074,28623.67,SAR,1739566400000,COMPLETED,internal,Dinner split
TRF-02614,CUST-1178,CUST-1121,46983.37,SAR,1750008388000,PROCESSING,internal,Rent share
TRF-02615,CUST-1008,CUST-1182,19730.29,SAR,1747080615000,COMPLETED,internal,Furniture split
TRF-02616,CUST-1071,EXT-5051,46672.24,SAR,1748334056000,COMPLETED,local_bank,Charity donation
TRF-02617,CUST-1076,EXT-5036,18858.09,AED,1735764810000,COMPLETED,international,Gift money
TRF-02618,CUST-1057,EXT-5049,38376.68,SAR,1749959588000,COMPLETED,local_bank,Gym membership
TRF-02619,CUST-1027,CUST-1002,27166.13,SAR,1738919741000,COMPLETED,internal,Medical bill
TRF-02620,CUST-1153,CUST-1129,17785.95,SAR,1750066736000,COMPLETED,internal,Coffee money
TRF-02621,CUST-1137,EXT-5075,15313.75,USD,1745427682000,COMPLETED,international,Grocery share
TRF-02622,CUST-1094,CUST-1103,19802.23,SAR,1748666966000,PROCESSING,internal,Birthday gift
TRF-02623,CUST-1124,EXT-5048,45902.38,SAR,1742707619000,COMPLETED,local_bank,Lunch money
TRF-02624,CUST-1144,CUST-1056,4941.37,SAR,1738975743000,COMPLETED,internal,Charity donation
TRF-02625,CUST-1134,CUST-1118,13088.63,SAR,1746542472000,COMPLETED,internal,Car installment
TRF-02626,CUST-1064,CUST-1063,44321.44,SAR,1738311927000,FAILED,internal,Movie tickets
TRF-02627,CUST-1132,CUST-1194,581.09,SAR,1746149770000,PROCESSING,internal,Insurance premium
TRF-02628,CUST-1062,EXT-5047,34912.36,SAR,1749927092000,COMPLETED,local_bank,Salary advance
TRF-02629,CUST-1134,EXT-5069,9418.42,GBP,1745746607000,COMPLETED,local_bank,Movie tickets
TRF-02630,CUST-1120,CUST-1075,1519.46,SAR,1737093149000,COMPLETED,internal,Business invoice
TRF-02631,CUST-1155,EXT-5093,48913.94,SAR,1740251416000,PROCESSING,local_bank,Charity donation
TRF-02632,CUST-1052,EXT-5084,1856.68,AED,1748443763000,COMPLETED,international,Business invoice
TRF-02633,CUST-1011,EXT-5054,3401.93,SAR,1740883842000,COMPLETED,local_bank,Movie tickets
TRF-02634,CUST-1100,CUST-1148,22541.48,SAR,1745906172000,COMPLETED,internal,Dinner split
TRF-02635,CUST-1200,CUST-1170,34361.50,SAR,1736038697000,COMPLETED,internal,Charity donation
TRF-02636,CUST-1053,EXT-5070,36467.76,AED,1737302592000,COMPLETED,local_bank,Medical bill
TRF-02637,CUST-1191,CUST-1076,35291.03,USD,1744019213000,COMPLETED,internal,Wedding contribution
TRF-02638,CUST-1160,EXT-5036,1594.53,USD,1750031491000,PROCESSING,local_bank,Internet bill
TRF-02639,CUST-1042,CUST-1176,39651.66,SAR,1743338102000,FAILED,internal,Eid gift
TRF-02640,CUST-1018,EXT-5093,19366.41,USD,1744176714000,COMPLETED,international,Shared groceries
TRF-02641,CUST-1060,EXT-5032,3516.52,SAR,1736220102000,COMPLETED,local_bank,Travel booking
TRF-02642,CUST-1085,EXT-5072,20984.77,AED,1750994889000,COMPLETED,local_bank,Gift money
TRF-02643,CUST-1099,CUST-1123,27465.34,SAR,1736801035000,COMPLETED,internal,Gift money
TRF-02644,CUST-1198,EXT-5016,24532.30,SAR,1745114758000,FAILED,local_bank,Cleaning service
TRF-02645,CUST-1137,EXT-5047,8238.60,AED,1745370437000,FAILED,local_bank,Investment transfer
TRF-02646,CUST-1017,EXT-5052,26496.11,SAR,1737358789000,PROCESSING,local_bank,Furniture split
TRF-02647,CUST-1090,EXT-5072,9673.12,GBP,1747645353000,COMPLETED,international,Salary advance
TRF-02648,CUST-1181,CUST-1055,20822.20,SAR,1737762416000,COMPLETED,internal,Birthday gift
TRF-02649,CUST-1095,EXT-5052,1099.71,EUR,1749462632000,COMPLETED,local_bank,Wedding contribution
TRF-02650,CUST-1193,EXT-5033,35502.22,SAR,1749895726000,COMPLETED,local_bank,Gym membership
TRF-02651,CUST-1192,CUST-1001,37319.84,SAR,1740241249000,COMPLETED,internal,Coffee money
TRF-02652,CUST-1114,CUST-1106,11929.70,SAR,1750131565000,COMPLETED,internal,Salary advance
TRF-02653,CUST-1187,EXT-5040,2027.11,EUR,1748575966000,COMPLETED,local_bank,Charity donation
TRF-02654,CUST-1041,EXT-5053,8074.81,SAR,1747976104000,COMPLETED,local_bank,Medical bill
TRF-02655,CUST-1170,CUST-1192,7701.90,SAR,1751179790000,COMPLETED,internal,Uber share
TRF-02656,CUST-1069,CUST-1151,28790.40,SAR,1748108226000,COMPLETED,internal,Gift money
TRF-02657,CUST-1096,CUST-1165,24027.22,AED,1738952383000,COMPLETED,internal,Wedding contribution
TRF-02658,CUST-1162,CUST-1071,46983.03,SAR,1744217458000,COMPLETED,internal,Movie tickets
TRF-02659,CUST-1144,EXT-5086,47737.93,EUR,1743807856000,COMPLETED,international,Internet bill
TRF-02660,CUST-1016,EXT-5042,17736.77,EUR,1747656843000,COMPLETED,international,Salary advance
TRF-02661,CUST-1111,EXT-5064,9760.03,GBP,1742415132000,COMPLETED,international,Grocery share
TRF-02662,CUST-1163,CUST-1122,11227.72,SAR,1736018289000,COMPLETED,internal,Salary advance
TRF-02663,CUST-1041,CUST-1097,2953.03,EUR,1740606800000,COMPLETED,internal,Freelancer payment
TRF-02664,CUST-1026,EXT-5088,24715.20,SAR,1741590037000,COMPLETED,local_bank,Charity donation
TRF-02665,CUST-1199,CUST-1113,7795.92,SAR,1743196588000,COMPLETED,internal,Furniture split
TRF-02666,CUST-1189,EXT-5060,10657.41,AED,1741148337000,COMPLETED,international,Wedding contribution
TRF-02667,CUST-1195,CUST-1046,22931.37,GBP,1745236518000,PROCESSING,internal,Business invoice
TRF-02668,CUST-1007,EXT-5038,24359.17,USD,1747746477000,COMPLETED,international,Eid gift
TRF-02669,CUST-1102,CUST-1043,21925.77,USD,1738095577000,PROCESSING,internal,Insurance premium
TRF-02670,CUST-1080,CUST-1019,49201.11,SAR,1739576971000,COMPLETED,internal,Car installment
TRF-02671,CUST-1082,EXT-5040,13642.73,GBP,1743777276000,COMPLETED,local_bank,Birthday gift
TRF-02672,CUST-1108,CUST-1073,23374.98,SAR,1750632836000,COMPLETED,internal,Shared groceries
TRF-02673,CUST-1168,CUST-1175,31021.52,SAR,1742238616000,FAILED,internal,Internet bill
TRF-02674,CUST-1028,CUST-1182,17552.55,SAR,1746804167000,COMPLETED,internal,Loan repayment
TRF-02675,CUST-1017,CUST-1066,31195.40,SAR,1743588908000,COMPLETED,internal,Car installment
TRF-02676,CUST-1035,CUST-1198,40778.71,SAR,1747627753000,COMPLETED,internal,Loan repayment
TRF-02677,CUST-1113,EXT-5052,14331.49,EUR,1735753780000,COMPLETED,local_bank,School tuition
TRF-02678,CUST-1189,EXT-5023,31364.22,SAR,1746616357000,COMPLETED,local_bank,Furniture split
TRF-02679,CUST-1106,EXT-5036,11190.94,SAR,1738478566000,COMPLETED,local_bank,Uber share
TRF-02680,CUST-1112,CUST-1120,611.21,SAR,1744977322000,COMPLETED,internal,School tuition
TRF-02681,CUST-1133,CUST-1086,9347.68,SAR,1739433416000,COMPLETED,internal,Grocery share
TRF-02682,CUST-1114,EXT-5097,32679.36,AED,1742139103000,COMPLETED,local_bank,Insurance premium
TRF-02683,CUST-1086,CUST-1035,15771.99,SAR,1736188608000,COMPLETED,internal,Rent share
TRF-02684,CUST-1189,CUST-1171,24891.32,SAR,1741792160000,COMPLETED,internal,Business invoice
TRF-02685,CUST-1096,CUST-1144,24640.67,SAR,1749064391000,COMPLETED,internal,Lunch money
TRF-02686,CUST-1024,CUST-1198,46420.03,SAR,1745525240000,COMPLETED,internal,Movie tickets
TRF-02687,CUST-1179,EXT-5076,8675.01,SAR,1741016946000,COMPLETED,local_bank,Loan repayment
TRF-02688,CUST-1153,CUST-1103,21549.97,SAR,1736269465000,COMPLETED,internal,Cleaning service
TRF-02689,CUST-1048,CUST-1171,18316.56,SAR,1743778557000,PROCESSING,internal,Investment transfer
TRF-02690,CUST-1194,EXT-5089,3787.06,EUR,1745497578000,COMPLETED,local_bank,Charity donation
TRF-02691,CUST-1134,CUST-1151,3355.18,SAR,1738579124000,COMPLETED,internal,Coffee money
TRF-02692,CUST-1051,CUST-1196,40363.66,USD,1741289860000,COMPLETED,internal,Cleaning service
TRF-02693,CUST-1006,EXT-5009,21161.29,AED,1738358426000,COMPLETED,international,Freelancer payment
TRF-02694,CUST-1069,EXT-5098,13868.81,SAR,1742002494000,COMPLETED,local_bank,Birthday gift
TRF-02695,CUST-1039,EXT-5056,7566.91,EUR,1738050292000,COMPLETED,international,Gas split
TRF-02696,CUST-1173,CUST-1199,37075.69,SAR,1744239752000,COMPLETED,internal,Rent share
TRF-02697,CUST-1028,CUST-1136,8399.51,SAR,1747767476000,COMPLETED,internal,Car installment
TRF-02698,CUST-1158,EXT-5069,38721.95,SAR,1745003090000,COMPLETED,local_bank,Parking fee
TRF-02699,CUST-1169,CUST-1064,39548.45,SAR,1740749803000,COMPLETED,internal,Event tickets
TRF-02700,CUST-1196,EXT-5094,44086.45,USD,1749259911000,COMPLETED,local_bank,Parking fee
TRF-02701,CUST-1103,EXT-5015,46298.38,SAR,1739872326000,COMPLETED,local_bank,Uber share
TRF-02702,CUST-1004,EXT-5003,27096.57,SAR,1745623828000,COMPLETED,local_bank,Gas split
TRF-02703,CUST-1004,CUST-1168,25398.32,AED,1744851249000,COMPLETED,internal,Gym membership
TRF-02704,CUST-1005,CUST-1056,41969.27,SAR,1741385248000,COMPLETED,internal,Travel booking
TRF-02705,CUST-1190,CUST-1178,2420.75,SAR,1742001620000,PROCESSING,internal,School tuition
TRF-02706,CUST-1088,EXT-5067,32867.99,SAR,1749274363000,COMPLETED,local_bank,Investment transfer
TRF-02707,CUST-1010,EXT-5024,38896.89,EUR,1736831424000,COMPLETED,local_bank,Wedding contribution
TRF-02708,CUST-1180,EXT-5073,1111.80,SAR,1737982501000,FAILED,local_bank,Car installment
TRF-02709,CUST-1042,CUST-1111,41474.71,EUR,1748694223000,COMPLETED,internal,Gift money
TRF-02710,CUST-1130,CUST-1039,36207.13,SAR,1741499335000,COMPLETED,internal,Medical bill
TRF-02711,CUST-1049,EXT-5100,22857.29,SAR,1749246966000,COMPLETED,local_bank,Business invoice
TRF-02712,CUST-1131,EXT-5034,34515.21,SAR,1741068417000,COMPLETED,local_bank,Car installment
TRF-02713,CUST-1045,CUST-1002,7440.29,USD,1739787641000,COMPLETED,internal,Car installment
TRF-02714,CUST-1186,CUST-1191,20868.48,SAR,1747202205000,COMPLETED,internal,Charity donation
TRF-02715,CUST-1184,CUST-1195,17727.60,SAR,1749949849000,COMPLETED,internal,Cleaning service
TRF-02716,CUST-1025,CUST-1006,28739.23,SAR,1741476639000,COMPLETED,internal,Lunch money
TRF-02717,CUST-1061,EXT-5073,19810.69,SAR,1746571328000,COMPLETED,local_bank,Loan repayment
TRF-02718,CUST-1070,CUST-1011,7216.96,SAR,1747827349000,PROCESSING,internal,Internet bill
TRF-02719,CUST-1145,CUST-1049,6517.88,SAR,1737814417000,COMPLETED,internal,Rent share
TRF-02720,CUST-1121,CUST-1070,48949.50,USD,1744953220000,COMPLETED,internal,Loan repayment
TRF-02721,CUST-1066,CUST-1048,44631.09,SAR,1746911167000,COMPLETED,internal,Insurance premium
TRF-02722,CUST-1200,CUST-1126,27208.96,SAR,1737671674000,COMPLETED,internal,Uber share
TRF-02723,CUST-1004,EXT-5042,28834.67,EUR,1740921791000,COMPLETED,international,Medical bill
TRF-02724,CUST-1057,CUST-1070,46276.19,SAR,1749778359000,COMPLETED,internal,Event tickets
TRF-02725,CUST-1164,EXT-5066,28234.28,SAR,1744237876000,COMPLETED,local_bank,Investment transfer
TRF-02726,CUST-1045,CUST-1111,18650.76,SAR,1745967003000,COMPLETED,internal,Shared groceries
TRF-02727,CUST-1095,EXT-5077,47594.11,EUR,1742990405000,FAILED,international,Shared groceries
TRF-02728,CUST-1036,CUST-1107,4154.55,SAR,1738601924000,COMPLETED,internal,Birthday gift
TRF-02729,CUST-1060,CUST-1032,30654.97,SAR,1745868217000,PROCESSING,internal,Grocery share
TRF-02730,CUST-1089,CUST-1163,41753.03,GBP,1749456098000,PROCESSING,internal,Grocery share
TRF-02731,CUST-1009,CUST-1035,897.22,USD,1750122199000,COMPLETED,internal,Charity donation
TRF-02732,CUST-1021,EXT-5004,18149.10,GBP,1751016094000,COMPLETED,international,Gift money
TRF-02733,CUST-1192,CUST-1170,14320.31,SAR,1743313203000,COMPLETED,internal,Grocery share
TRF-02734,CUST-1094,EXT-5028,34828.90,GBP,1746102230000,COMPLETED,international,Rent share
TRF-02735,CUST-1191,CUST-1048,36800.44,AED,1737757679000,COMPLETED,internal,Wedding contribution
TRF-02736,CUST-1170,EXT-5055,44422.90,USD,1742762867000,FAILED,international,Charity donation
TRF-02737,CUST-1191,CUST-1121,31741.14,SAR,1748281103000,COMPLETED,internal,Furniture split
TRF-02738,CUST-1025,CUST-1170,14770.82,USD,1744931750000,COMPLETED,internal,Medical bill
TRF-02739,CUST-1065,CUST-1190,27894.88,SAR,1742297331000,COMPLETED,internal,Coffee money
TRF-02740,CUST-1022,EXT-5070,35581.39,SAR,1748863143000,FAILED,local_bank,Grocery share
TRF-02741,CUST-1089,EXT-5029,46660.41,SAR,1740421985000,COMPLETED,local_bank,Gift money
TRF-02742,CUST-1084,CUST-1152,30802.10,SAR,1737929413000,COMPLETED,internal,Gift money
TRF-02743,CUST-1093,EXT-5064,22804.84,EUR,1739914521000,COMPLETED,international,Eid gift
TRF-02744,CUST-1173,CUST-1013,5341.47,SAR,1749176496000,COMPLETED,internal,Medical bill
TRF-02745,CUST-1089,CUST-1024,46279.30,SAR,1744512779000,COMPLETED,internal,Wedding contribution
TRF-02746,CUST-1009,CUST-1183,26566.93,SAR,1745454051000,COMPLETED,internal,Furniture split
TRF-02747,CUST-1197,EXT-5063,25279.85,SAR,1740677522000,COMPLETED,local_bank,Coffee money
TRF-02748,CUST-1005,EXT-5096,23111.45,GBP,1750781910000,FAILED,international,Cleaning service
TRF-02749,CUST-1178,EXT-5099,18431.63,SAR,1744120812000,COMPLETED,local_bank,Lunch money
TRF-02750,CUST-1115,EXT-5061,28815.65,AED,1747796425000,COMPLETED,international,Event tickets
TRF-02751,CUST-1151,CUST-1135,6548.81,SAR,1746398919000,COMPLETED,internal,Gift money
TRF-02752,CUST-1082,CUST-1105,20990.13,SAR,1746838410000,PROCESSING,internal,Cleaning service
TRF-02753,CUST-1122,EXT-5038,49358.05,SAR,1746497498000,COMPLETED,local_bank,Medical bill
TRF-02754,CUST-1171,CUST-1134,28479.64,GBP,1748889119000,COMPLETED,internal,Freelancer payment
TRF-02755,CUST-1184,EXT-5096,43656.70,AED,1750270418000,COMPLETED,local_bank,Birthday gift
TRF-02756,CUST-1159,EXT-5038,48907.32,GBP,1745510078000,COMPLETED,international,Furniture split
TRF-02757,CUST-1017,CUST-1183,37418.64,SAR,1738583458000,COMPLETED,internal,Cleaning service
TRF-02758,CUST-1086,EXT-5007,14046.42,SAR,1739268767000,COMPLETED,local_bank,Charity donation
TRF-02759,CUST-1147,EXT-5018,9843.14,SAR,1751034516000,COMPLETED,local_bank,Loan repayment
TRF-02760,CUST-1091,CUST-1197,47183.32,EUR,1750406826000,COMPLETED,internal,Event tickets
TRF-02761,CUST-1119,EXT-5011,27702.22,SAR,1746276343000,COMPLETED,local_bank,Coffee money
TRF-02762,CUST-1035,CUST-1012,32243.77,SAR,1736072324000,COMPLETED,internal,Dinner split
TRF-02763,CUST-1191,CUST-1046,20395.92,SAR,1742665360000,COMPLETED,internal,Salary advance
TRF-02764,CUST-1102,CUST-1082,24427.25,SAR,1745516758000,COMPLETED,internal,Dinner split
TRF-02765,CUST-1065,EXT-5099,2146.80,SAR,1747410852000,COMPLETED,local_bank,Eid gift
TRF-02766,CUST-1026,EXT-5090,49544.64,SAR,1735917619000,FAILED,local_bank,Medical bill
TRF-02767,CUST-1003,CUST-1183,47004.15,SAR,1744320055000,FAILED,internal,Charity donation
TRF-02768,CUST-1047,CUST-1041,24193.70,SAR,1746976366000,FAILED,internal,Lunch money
TRF-02769,CUST-1185,EXT-5076,17485.05,AED,1746738844000,COMPLETED,international,Business invoice
TRF-02770,CUST-1077,EXT-5026,47493.04,USD,1741476096000,COMPLETED,local_bank,Eid gift
TRF-02771,CUST-1032,EXT-5060,16601.05,SAR,1738702993000,FAILED,local_bank,Freelancer payment
TRF-02772,CUST-1066,CUST-1195,16384.06,AED,1742930483000,COMPLETED,internal,Insurance premium
TRF-02773,CUST-1173,EXT-5088,22219.43,SAR,1739888293000,PROCESSING,local_bank,Coffee money
TRF-02774,CUST-1034,CUST-1197,42711.81,SAR,1741095918000,COMPLETED,internal,Freelancer payment
TRF-02775,CUST-1171,CUST-1003,32356.32,SAR,1743024165000,COMPLETED,internal,Car installment
TRF-02776,CUST-1066,CUST-1121,3759.86,AED,1750701770000,FAILED,internal,Cleaning service
TRF-02777,CUST-1047,EXT-5004,20652.66,EUR,1746757834000,COMPLETED,local_bank,Business invoice
TRF-02778,CUST-1010,EXT-5034,19657.90,GBP,1747556767000,COMPLETED,local_bank,Business invoice
TRF-02779,CUST-1196,EXT-5086,7586.53,SAR,1749850241000,PROCESSING,local_bank,Car installment
TRF-02780,CUST-1118,CUST-1193,14498.65,AED,1739545578000,COMPLETED,internal,Loan repayment
TRF-02781,CUST-1109,EXT-5085,39133.89,USD,1748015862000,COMPLETED,local_bank,Freelancer payment
TRF-02782,CUST-1040,CUST-1194,46512.46,SAR,1749898607000,COMPLETED,internal,Insurance premium
TRF-02783,CUST-1184,CUST-1093,22280.01,SAR,1748025606000,COMPLETED,internal,Charity donation
TRF-02784,CUST-1053,CUST-1187,48479.57,SAR,1748417244000,COMPLETED,internal,Uber share
TRF-02785,CUST-1015,EXT-5064,34431.76,SAR,1746625239000,COMPLETED,local_bank,Lunch money
TRF-02786,CUST-1119,CUST-1069,20765.79,AED,1747060948000,COMPLETED,internal,Shared groceries
TRF-02787,CUST-1175,CUST-1023,34886.49,SAR,1748910572000,COMPLETED,internal,Freelancer payment
TRF-02788,CUST-1169,EXT-5086,5374.76,AED,1745297600000,COMPLETED,local_bank,Shared groceries
TRF-02789,CUST-1113,CUST-1101,12790.77,SAR,1745414767000,PROCESSING,internal,Salary advance
TRF-02790,CUST-1150,CUST-1017,41843.61,SAR,1742280018000,COMPLETED,internal,Freelancer payment
TRF-02791,CUST-1005,CUST-1167,19509.52,SAR,1747607508000,COMPLETED,internal,Coffee money
TRF-02792,CUST-1014,CUST-1174,12956.25,SAR,1743153850000,COMPLETED,internal,Eid gift
TRF-02793,CUST-1190,EXT-5083,41965.40,GBP,1744094991000,COMPLETED,international,Car installment
TRF-02794,CUST-1053,EXT-5084,43683.51,EUR,1747218614000,PROCESSING,international,Charity donation
TRF-02795,CUST-1192,EXT-5086,30221.56,SAR,1741804245000,COMPLETED,local_bank,Charity donation
TRF-02796,CUST-1161,CUST-1196,15851.97,USD,1748249953000,COMPLETED,internal,Loan repayment
TRF-02797,CUST-1113,EXT-5061,16738.61,SAR,1740685354000,COMPLETED,local_bank,Investment transfer
TRF-02798,CUST-1150,EXT-5099,49284.71,USD,1747312038000,COMPLETED,international,Internet bill
TRF-02799,CUST-1155,CUST-1156,46523.10,SAR,1741146035000,COMPLETED,internal,Furniture split
TRF-02800,CUST-1141,CUST-1123,32846.32,SAR,1745310517000,COMPLETED,internal,Freelancer payment
TRF-02801,CUST-1199,EXT-5014,19560.83,EUR,1745277767000,COMPLETED,international,Charity donation
TRF-02802,CUST-1068,EXT-5003,12493.19,SAR,1748393323000,COMPLETED,local_bank,Gas split
TRF-02803,CUST-1138,CUST-1020,24106.66,SAR,1747308574000,COMPLETED,internal,Uber share
TRF-02804,CUST-1156,CUST-1135,35022.23,SAR,1746519355000,COMPLETED,internal,Car installment
TRF-02805,CUST-1185,EXT-5046,37646.89,SAR,1743616701000,COMPLETED,local_bank,Event tickets
TRF-02806,CUST-1094,CUST-1143,7765.38,SAR,1747300724000,COMPLETED,internal,Insurance premium
TRF-02807,CUST-1034,EXT-5070,33412.36,AED,1750268709000,COMPLETED,international,Freelancer payment
TRF-02808,CUST-1002,EXT-5020,30421.56,EUR,1739420312000,COMPLETED,international,Insurance premium
TRF-02809,CUST-1037,EXT-5057,24897.67,SAR,1741966546000,PROCESSING,local_bank,Parking fee
TRF-02810,CUST-1050,CUST-1154,15023.03,SAR,1738310528000,COMPLETED,internal,Medical bill
TRF-02811,CUST-1171,CUST-1189,20623.88,SAR,1747018322000,COMPLETED,internal,Birthday gift
TRF-02812,CUST-1009,EXT-5088,26000.84,SAR,1737405560000,PROCESSING,local_bank,Rent share
TRF-02813,CUST-1032,EXT-5046,2473.52,SAR,1744848311000,COMPLETED,local_bank,Internet bill
TRF-02814,CUST-1139,EXT-5041,15531.85,SAR,1741564825000,PROCESSING,local_bank,Rent share
TRF-02815,CUST-1192,EXT-5044,16009.82,USD,1735859188000,COMPLETED,international,Rent share
TRF-02816,CUST-1144,EXT-5072,41186.68,USD,1743844210000,COMPLETED,local_bank,Charity donation
TRF-02817,CUST-1067,CUST-1128,29417.72,SAR,1743174043000,COMPLETED,internal,Coffee money
TRF-02818,CUST-1198,EXT-5071,9701.13,AED,1742126481000,FAILED,international,Lunch money
TRF-02819,CUST-1100,EXT-5043,11706.17,EUR,1749389787000,COMPLETED,international,Eid gift
TRF-02820,CUST-1071,EXT-5074,9939.65,EUR,1743727271000,COMPLETED,international,Parking fee
TRF-02821,CUST-1038,CUST-1178,44627.68,SAR,1744104539000,COMPLETED,internal,Business invoice
TRF-02822,CUST-1020,CUST-1001,24251.31,SAR,1739150854000,COMPLETED,internal,Parking fee
TRF-02823,CUST-1164,EXT-5032,15668.00,SAR,1741103660000,COMPLETED,local_bank,Dinner split
TRF-02824,CUST-1154,CUST-1003,31673.42,SAR,1739918621000,COMPLETED,internal,Gift money
TRF-02825,CUST-1193,EXT-5004,43216.25,SAR,1746442990000,COMPLETED,local_bank,Wedding contribution
TRF-02826,CUST-1042,EXT-5010,47474.27,SAR,1743849750000,COMPLETED,local_bank,School tuition
TRF-02827,CUST-1105,CUST-1005,37556.22,SAR,1741002182000,COMPLETED,internal,Dinner split
TRF-02828,CUST-1156,EXT-5012,14908.96,SAR,1747770076000,COMPLETED,local_bank,Loan repayment
TRF-02829,CUST-1112,CUST-1053,32280.75,SAR,1744526562000,COMPLETED,internal,Medical bill
TRF-02830,CUST-1116,CUST-1130,34154.18,SAR,1741493276000,FAILED,internal,Gas split
TRF-02831,CUST-1093,EXT-5015,39991.46,SAR,1745947699000,COMPLETED,local_bank,Gym membership
TRF-02832,CUST-1068,CUST-1186,19521.25,SAR,1751094024000,COMPLETED,internal,School tuition
TRF-02833,CUST-1145,CUST-1047,12556.21,SAR,1743680614000,COMPLETED,internal,Gym membership
TRF-02834,CUST-1061,EXT-5082,7088.75,SAR,1744198332000,COMPLETED,local_bank,Medical bill
TRF-02835,CUST-1117,EXT-5048,40742.86,SAR,1748856461000,FAILED,local_bank,Car installment
TRF-02836,CUST-1141,EXT-5073,16612.19,AED,1743949814000,COMPLETED,international,Gas split
TRF-02837,CUST-1172,EXT-5029,9378.08,SAR,1745655351000,COMPLETED,local_bank,Cleaning service
TRF-02838,CUST-1200,CUST-1016,624.64,SAR,1740491632000,COMPLETED,internal,Uber share
TRF-02839,CUST-1030,EXT-5030,27530.95,SAR,1740453546000,COMPLETED,local_bank,Birthday gift
TRF-02840,CUST-1187,EXT-5009,13869.68,SAR,1751207091000,COMPLETED,local_bank,Lunch money
